panel_id,occurrence_id,primary_cell_id,legacy_cell_id,cell_label,selection_context,source_pointer,inherited_context,batch_family_counts,excluded_duplicate_aliases,configuration
horizon_reversal,OCC-e8e1d7d83a6ac87e,CELL-3e628f65eb888ab2,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/br6/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-dbfecb461b6cdef1,CELL-6ab51e3a4e4f2c8f,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/bl5/layerwise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-815b2d3fb771f132,CELL-f908483d16d309d3,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/2/cells/bl5/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-1ab60157685f60bc,CELL-1c17586c01a45d2f,CELL-d9b5dd2a31e33ec7,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/br6/layerwise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-c26bbb95f4ab827d,CELL-7eb4e3a1fa4e420e,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/br6/nodewise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-84fd57ed001083f5,CELL-b08055bfc1fb0d8e,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/bl5/layerwise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-4363b75cc516a8c4,CELL-67c4996a07764e71,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/3/cells/bl5/nodewise,"{""end_epoch"":25,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-e31359102835e1a1,CELL-8163f3072865e2f8,CELL-d9b5dd2a31e33ec7,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/br6/layerwise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-3080fa4f21ee6e84,CELL-69ec99065905a334,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/br6/nodewise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-ae4d29a0aa53477d,CELL-9dd9cb5437e9f088,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/bl5/layerwise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-58844d0a78da0d0d,CELL-aacda5d1cd715b10,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/4/cells/bl5/nodewise,"{""end_epoch"":30,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-9091816efe0413a6,CELL-5381443a74aa9ab0,CELL-d9b5dd2a31e33ec7,br6:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/br6/layerwise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-911a70a7a12d1e32,CELL-f55b4f084e5a611c,CELL-03c1e8eeec8c5e11,br6:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/br6/nodewise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""br6"":4}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:2.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-4e82c22cb2942efa,CELL-a7ef4a23f8f153b4,CELL-1f21e8f6992c1f3a,bl5:layerwise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/bl5/layerwise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-b1c9da0e6727bce2,CELL-c8fb8e41d9fd5946,CELL-d49a484f4f7912cf,bl5:nodewise,trajectory window on existing runs,/panels/horizon_reversal/shared_ms/5/cells/bl5/nodewise,"{""end_epoch"":40,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""bl5"":3}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-30:0.0"",""dataset"":""CIFAR10"",""epochs_requested"":""40"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-3"",""network"":""ResNet18""}"
horizon_reversal,OCC-b863d73559cb9892,CELL-f055986191c7e54d,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/0/cells/layerwise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}"
horizon_reversal,OCC-13f0b88cfc09d36d,CELL-d5963c745ed6c0b1,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/0/cells/nodewise,"{""end_epoch"":10,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}"
horizon_reversal,OCC-fa061430a75ff642,CELL-99c90e23afde7a4e,CELL-3a671a862822c985,layerwise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/1/cells/layerwise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":3,""rs"":2}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""layerwise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""1e-4"",""network"":""ResNet18""}"
horizon_reversal,OCC-11a09128e77c5079,CELL-7b4d7f9073d27091,CELL-82b63b296959e320,nodewise,trajectory window on existing runs,/panels/horizon_reversal/individually_tuned/1/cells/nodewise,"{""end_epoch"":20,""registered_result"":""T-B replicates the pilot direction, refuting the original headline; −.360 endpoint lies inside the ±.50 materiality band despite 2.32 SE from zero."",""scope"":""Shared ms1e-3: seven differences paired within br6 or bl5, two ceilings. Tuned: n=5 versus5 independent cells, hz9+rs pool licensed historically. Endpoints use matched last5 windows; trajectories are not independent budget experiments.""}","{""hz9"":4,""rs"":1}",,"{""alpha0"":""1e-3"",""augment"":""1"",""base"":""SGDm"",""batch_size"":""100"",""beta_clip"":""-15:-2.3026"",""dataset"":""CIFAR10"",""epochs_requested"":""100"",""eta_ratio"":""na"",""gamma"":""1"",""granularity"":""nodewise"",""hier"":"""",""lam"":""na"",""meta"":""Lion"",""meta_stepsize"":""3e-4"",""network"":""ResNet18""}"
