dataset_id,filename,column,data_type,unit,definition
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_granularity,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_base,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_meta,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_meta_stepsize,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_alpha0,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_gamma,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_augment,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_beta_clip,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_hier,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_lam,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_eta_ratio,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,config_epochs_requested,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,test_percent_n,number,training seeds,Number of per-seed plateau5 values in this arm.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,test_percent_mean,number,accuracy percent,Supplied mean of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,test_percent_sd,number,accuracy percentage points,Supplied sd of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,test_percent_se,number,accuracy percentage points,Supplied se of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,test_percent_min,number,accuracy percent,Supplied min of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,test_percent_max,number,accuracy percent,Supplied max of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,train_percent_n,number,training seeds,Number of per-seed plateau5 values in this arm.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,train_percent_mean,number,accuracy percent,Supplied mean of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,train_percent_sd,number,accuracy percentage points,Supplied sd of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,train_percent_se,number,accuracy percentage points,Supplied se of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,train_percent_min,number,accuracy percent,Supplied min of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,train_percent_max,number,accuracy percent,Supplied max of per-seed plateau5; SD uses ddof=1 and SE uses SD/sqrt(n).
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.empirical_bayes.arm_summary,mechanism__empirical_bayes__arm_summary.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,batch,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,arm,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,label,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,horizon,number,epochs,Registered completed-epoch endpoint; plateau5 uses horizon-5 through horizon-1.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,group_count,all blank / unavailable,count,"Tensor, group, coordinate, or block count as named; do not interchange tensor count and coordinate mass."
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,normalized_tensor_count_entropy,all blank / unavailable,dimensionless,Supplied normalized tensor-count entropy; not parameter-mass balance.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,r,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,meta_stepsize,all blank / unavailable,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,meta_optimizer,all blank / unavailable,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,capture_fraction,all blank / unavailable,fraction,(arm mean - in-batch scalar mean)/(in-batch layerwise mean - scalar mean).
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,plateau_window_start_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,plateau_window_end_epoch,number,test accuracy percent; differences and SD/SE in percentage points,Supplied flat evidence field; exact quantity is specified by the dataset metric and scope.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_network,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_dataset,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_batch_size,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_granularity,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_base,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_meta,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_meta_stepsize,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_alpha0,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_gamma,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_augment,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_beta_clip,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_hier,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_lam,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_eta_ratio,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,config_epochs_requested,text,configuration,Original run configuration field; missing/unknown legacy values are retained.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,seed,number,seed identifier,"Training random seed, not a sample count."
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,run,text,label,Verbatim source label or explicit export label; not a numeric measurement.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,test_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,train_plateau5_percent,number,percent,Supplied percentage-valued measurement; intervals/ranges are not automatically confidence intervals.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,source_ids,text,identifier,Join with sources.csv; vertical bars separate multiple source IDs.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,scope,text,text,Scientific scope and restrictions for this dataset.
mechanism.empirical_bayes.per_seed,mechanism__empirical_bayes__per_seed.csv,units,text,text,Units for the numeric metrics in this row; detailed fields are defined here.
